Material,Matl-Comp,Package Size,4.4 MSU转换,FormulaName,Type,Note,SUF,Brand,Seg
80734501,90423973,530,2371.58411,SHM BC177N,PO shampoo,BC177N G1XJ152000 nil PO 0.85OP,1.8553,Aussie,On going
90426729,90290857,750,15083.9904,SHM BC162H VR,Non AD shampoo,BC162H VR5005 0.55SW VS,0.2917,VS,HKTW
90443790,90152672,500,22622.10797,COND BC840MD67,Non AD conditioner,BC840MD67-24 T2.25 KTN 0.03Hist 0.7SW VS,0.1945,VS,HKTW
80734503,90418008,200,9427.898007,COND BC840MD67,Non AD conditioner,BC840MD67-24 0.5TAS 0.65OP,0.4667,Aussie,On going
90454577,90913972,40,282051.2821,COND BC840M68,Non AD conditioner,BC840M68-25 4.6TFS KTN 0.75Red PNT,0.0156,PTN,PACK
80725124,91792647,400,3534.988351,COND BC840M68,Non AD conditioner,BC840M68-25 4.3TFS KTN 0.8GS PNT,1.2447,PTN,On going
90454448,90294432,750,15536.72316,SHM BC162H QRC,Climbazole shampoo,BC162H QRc2519 0.55SWM 0.45CLM VS,0.2832,VS,Pack
90402807,90276496,450,25142.85714,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.20JJF HS,0.175,HS,Pack
80715461,90308414,300,3236.722083,SHM BC156CF,Climbazole shampoo,BC156c F1RT300104 0.45C 1.3MM RJ,1.3594,EC,On going
90450541,90528164,310,36484.24544,SHM BC89,Clear shampoo,BC89 HXs 0.05XL 0.9SN VS,0.1206,VS,PACK
80725122,91821805,400,3534.988351,COND BC840M68,Non AD conditioner,BC840M68-25 4.2TFS KTN 0.8GS PNT,1.2447,PTN,On going
90379435,91049095,280,40404.0404,COND BC840M61,Non AD conditioner,BC840M61-23 3.0FTH 0.6Americana HR,0.1089,HR,Pack
90386630,90291924,530,21348.85978,SHM BC177N,PO shampoo,BC177N G1XJ152000 nil PO 0.7 Americana,0.2061,HR,Pack
90469858,90206651,400,29119.78822,SHM BC162H VR,Non AD shampoo,BC162H VR5005 KTN 0.6SW VS,0.1511,VS,Pack
80725123,91792647,200,4713.444028,COND BC840M68,Non AD conditioner,BC840M68-25 4.3TFS KTN 0.8GS PNT,0.9335,PTN,On going
90459137,90206651,400,29119.78822,SHM BC162H VR,Non AD shampoo,BC162H VR5005 KTN 0.6SW VS,0.1511,VS,PACK
80731168,90163858,200,4713.444028,COND BC840MD67,Non AD conditioner,BC840MD67-24 T2.75 KTN 0.03Hist 0.7SW VS,0.9335,VS,FGOI
90281140,90067030,200,58278.1457,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.8FGB HS,0.0755,HS,PACK
80721760,90091798,750,1294.650739,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L28 0.7GS PNT,3.3986,PTN,On going
90349189,90276491,450,25142.85714,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.30DaphneVN HS,0.175,HS,Pack
90459564,90163858,200,56555.26992,COND BC840MD67,Non AD conditioner,BC840MD67-24 T2.75 KTN 0.03Hist 0.7SW VS,0.0778,VS,Pack
80708763,90294432,500,1942.004678,SHM BC162H QRC,Climbazole shampoo,BC162H QRc2519 0.55SWM 0.45CLM VS,2.2657,VS,On going
80734504,90423973,300,6284.816455,SHM BC177N,PO shampoo,BC177N G1XJ152000 nil PO 0.85OP,0.7001,Aussie,On going
80725121,91821805,200,4713.444028,COND BC840M68,Non AD conditioner,BC840M68-25 4.2TFS KTN 0.8GS PNT,0.9335,PTN,On going
80721764,90076490,200,2427.452278,SHM BC162H LR,Non AD shampoo,BC162H LR3520 0.5FR Histidine PTN,1.8126,PTN,On going
90367369,90304383,530,21348.85978,SHM BC177N,PO shampoo,BC177N G1XJ152000 nil PO 0.7Sunny Citrus,0.2061,HR,Pack
90450351,90308899,530,21348.85978,COND BC840MD67,Non AD conditioner,BC840MD67-24 0.5TAS 0.7SunCitr HR PGR,0.2061,HR,Pack
90367372,90308899,280,40404.0404,COND BC840MD67,Non AD conditioner,BC840MD67-24 0.5TAS 0.7SunCitr HR PGR,0.1089,HR,Pack
80728729,91814437,400,3534.988351,COND BC840MD67GLY,Non AD conditioner,BC840MD67-24 3.0Gly 1.5TAS KTN 0.7FR PNT,1.2447,PTN,On going
80735654,90442252,530,2371.58411,SHM BC177N,PO shampoo,BC177N G1XJ152000 nilPO KTN 0.8OB HR,1.8553,HR,On going
90464494,90163858,200,56555.26992,COND BC840MD67,Non AD conditioner,BC840MD67-24 T2.75 KTN 0.03Hist 0.7SW VS,0.0778,VS,Pack
90469015,90140942,400,28277.63496,COND BC840MD67,Non AD conditioner,BC840 MD67-24 T2.5 KTN 0.03Hist 0.7SW VS,0.1556,VS,Pack
90454418,90304383,530,21348.85978,SHM BC177N,PO shampoo,BC177N G1XJ152000 nil PO 0.7Sunny Citrus,0.2061,HR,Pack
90459117,90308899,530,21348.85978,COND BC840MD67,Non AD conditioner,BC840MD67-24 0.5TAS 0.7SunCitr HR PGR,0.2061,HR,Pack
90450377,90294432,400,29119.78822,SHM BC162H QRC,Climbazole shampoo,BC162H QRc2519 0.55SWM 0.45CLM VS,0.1511,VS,Pack
90450243,90294432,500,23305.08475,SHM BC162H QRC,Climbazole shampoo,BC162H QRc2519 0.55SWM 0.45CLM VS,0.1888,VS,Pack
80728726,91814437,200,4713.444028,COND BC840MD67GLY,Non AD conditioner,BC840MD67-24 3.0Gly 1.5TAS KTN 0.7FR PNT,0.9335,PTN,On going
80736986,90441514,200,2427.452278,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,1.8126,EC,On going
80739141,90432002,210,4488.87982,COND BC840S75,Non AD conditioner,BC840S75-24 0Si KTN 0.65SummerNectar,0.9802,VS,On going
80735218,90406979,360,2697.235334,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.8FGB HS,1.6313,HS,On going
80735217,90406979,670,1449.227628,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.8FGB HS,3.0361,HS,On going
80736222,90393423,670,1449.227628,SHM BC177N,PO shampoo,BC177N G1XJ151000 o0.5 1.1PR HS,3.0361,HS,On going
80736221,90393423,360,2697.235334,SHM BC177N,PO shampoo,BC177N G1XJ151000 o0.5 1.1PR HS,1.6313,HS,On going
80718081,90432024,500,1885.418006,SHM BC162H VR,Non AD shampoo,BC162VR3000 0.005% Charcoal  0.9CR VS,2.3337,VS,On going
80739136,90444832,500,1885.418006,SHM BC177C,PO shampoo,BC177C G1XJ152000 nil PO 0.9Siri VS,2.3337,VS,On going
80721186,90359883,400,4713.444028,COND BC840MD80,Non AD conditioner,BC840MD80-24 2.0TAS 0.05Tw KTN 1.2SMDMBN,0.9335,EC,On going
80721189,90354110,400,4713.444028,COND BC840MD80,Non AD conditioner,BC840MD80-24 2.0TAS 0.05Tw KTN 1.2AMDMBN,0.9335,EC,On going
80739137,90444843,500,1885.418006,SHM BC89,Clear shampoo,BC89 HXs 0.05XL 0.9SN VS,2.3337,VS,On going
80739138,90444829,500,1885.418006,SHM BC177C,PO shampoo,BC177C G1XJ152000 nil PO 0.9LZ VS,2.3337,VS,On going
80735223,90406979,80,6068.965517,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.8FGB HS,0.725,HS,FGOI
80737957,90449843,530,1832.035641,SHM BC109 ,Clear shampoo,BC109 P30R20D00 1.1Atlas RJ,2.4017,EC,On going
80736220,90393423,80,6068.965517,SHM BC177N,PO shampoo,BC177N G1XJ151000 o0.5 1.1PR HS,0.725,HS,On going
80741544,90464173,200,2427.452278,SHM BC162H VRC,Climbazole shampoo,BC162Hs VRc48048 0.45C 0.57FR PN,1.8126,PTN,On going
80741546,90454578,200,2427.452278,SHM BC162H VRC,Climbazole shampoo,BC162Hs VRc48067 0.45C 0.57FR PN,1.8126,PTN,On going
80741549,90459374,200,2427.452278,SHM BC109 ,Clear shampoo,BC109s P1905X10 0.475FR PN,1.8126,PTN,On going
80741551,90469318,200,2427.452278,SHM BC109 ,Clear shampoo,BC109s P29R19D019 0.475FR PN,1.8126,PTN,On going
90412666,90261738,700,16647.74877,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.2643,HS,pack
90491217,90406979,360,32352.94118,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.8FGB HS,0.136,HS,pack
90496018,90393423,360,32352.94118,SHM BC177N,PO shampoo,BC177N G1XJ151000 o0.5 1.1PR HS,0.136,HS,pack
80738396,90450748,750,1294.650739,SHM BC162H QR,Non AD shampoo,BC162Hs QR48143 0.475SW VS,3.3986,VS,On going
80738610,90454761,750,1294.650739,SHM BC162H VR,Non AD shampoo,BC162Hs VR48048 0.523SW VS,3.3986,VS,On going
91544512,90393423,80,141479.0997,SHM BC177N,PO shampoo,BC177N G1XJ151000 o0.5 1.1PR HS,0.0311,HS,pack
90482449,90406979,80,141479.0997,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.8FGB HS,0.0311,HS,pack
80741469,90433045,750,1294.650739,SHM BC162H QRC,Climbazole shampoo,BC162Hs QRc2400 0.45C 0.285SR AL RJ,3.3986,DC,On going
80741463,90438064,750,1294.650739,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285SB RJ,3.3986,DC,On going
80721883,91830918,400,2427.452278,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,1.8126,EC,HKTW
90451508,90261738,650,17922.60692,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.2455,HS,pack
80741464,90446985,750,1294.650739,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285SB RJ,3.3986,DC,On going
80741458,90428382,750,1294.650739,SHM BC162H QR,Non AD shampoo,BC162Hs QR24048 0.285SR AL RJ,3.3986,DC,On going
80741459,90449271,750,1294.650739,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285SB RJ,3.3986,DC,On going
80741470,90449300,750,1294.650739,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285MC RJ,3.3986,DC,On going
80717311,90299026,380,2555.316801,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 1.0CMM HS,1.7219,HS,On going
90396352,90148173,500,23305.08475,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.1888,HS,Pack
80703929,90067030,1280,1517.136749,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.8FGB HS,2.9002,HS,On going
90461266,90288239,650,17467.24891,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,0.2519,HS,pack
80717316,90282179,380,2555.316801,SHM BC156OF,AD shampoo,BC156o F1RT300104 0.5PO 0.7CM HS,1.7219,HS,On going
80717315,90282179,190,2555.316801,SHM BC156OF,AD shampoo,BC156o F1RT300104 0.5PO 0.7CM HS,1.7219,HS,On going
90444221,90261738,200,58278.1457,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.0755,HS,Pack
80722023,90261738,200,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,1.8125,HS,On going
90426985,90148173,200,58278.1457,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.0755,HS,Pack
80721999,90148173,200,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,1.8125,HS,On going
80721997,90167254,200,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,1.8125,HS,On going
80721995,90169500,200,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,1.8125,HS,On going
80720843,90276491,80,6068.965517,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.30DaphneVN HS,0.725,HS,FGOI
90412665,90261738,500,23305.08475,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.1888,HS,Pack
91906899,91432544,300,37703.51328,SHM BC89,Clear shampoo,BC89 HXs 0.05XL 0.9 SunCit Histidine CL,0.1167,PTN,PACK
80717314,90298879,200,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300104 0.5PO 1.1CMM HS,1.8125,HS,On going
80717303,90288239,400,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,1.8125,HS,On going
80717309,90299026,190,2555.316801,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 1.0CMM HS,1.7219,HS,On going
80717322,90291266,200,2427.586207,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.9PR HS,1.8125,HS,On going
90465468,90148173,650,17922.60692,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.2455,HS,pack
90465470,90169500,650,17922.60692,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,0.2455,HS,pack
80717313,90298879,400,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300104 0.5PO 1.1CMM HS,1.8125,HS,On going
80721963,90169500,400,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,1.8125,HS,On going
80721991,90142374,200,4855.4403,COND BC27S109,PO conditioner,BC27 S109-20 0.25PO 0.66PDMS 0.55Vi NaBz,0.9062,HS,On going
80739140,91674266,210,4488.87982,COND BC840M68,Non AD conditioner,BC840M68-25 0Si KTN 0.8SnowWhiteMod 2,0.9802,VS,On going
80739142,91698297,210,4488.87982,COND BC840SC120GLY,Non AD conditioner,BC840Sc120-25-3Gly 0Si KTN 0.8LemonZinge,0.9802,VS,On going
80721974,90148173,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,2.2657,HS,On going
80722014,90261738,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,2.2657,HS,On going
80721998,90148173,400,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,1.8125,HS,On going
80721962,90169500,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,3.3986,HS,On going
80735219,90406979,80,6068.965517,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.8FGB HS,0.725,HS,FGOI
80722018,90261738,1280,1517.189062,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,2.9001,HS,On going
80717297,90288239,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,2.2657,HS,On going
80717304,90288239,200,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,1.8125,HS,On going
80741455,90433045,170,2855.844746,SHM BC162H QRC,Climbazole shampoo,BC162Hs QRc2400 0.45C 0.285SR AL RJ,1.5407,DC,On going
80741457,90433045,360,2697.235334,SHM BC162H QRC,Climbazole shampoo,BC162Hs QRc2400 0.45C 0.285SR AL RJ,1.6313,DC,On going
80735655,90442252,280,3366.745734,SHM BC177N,PO shampoo,BC177N G1XJ152000 nilPO KTN 0.8OB HR,1.3069,HR,On going
80737363,91830496,650,2900.652647,COND BC840MD80,Non AD conditioner,BC840MD80-24 2.0TAS 0.05Tw KTN 0.6MB RJ,1.5169,EC,HKTW
80721972,90148173,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,3.3986,HS,On going
90442952,91792647,200,56555.26992,COND BC840M68,Non AD conditioner,BC840M68-25 4.3TFS KTN 0.8GS PNT,0.0778,PTN,Pack
80737364,91830394,650,2900.652647,COND BC840MD80,Non AD conditioner,BC840MD80-24 2.0TAS 0.05Tw KTN 0.6MB RJ,1.5169,EC,HKTW
80737365,91802249,650,2900.652647,COND B96,PO conditioner,B96-24 0.25PO 0.5TAS NaBz 0.8SE RJ,1.5169,EC,HKTW
80737366,90074245,650,2987.709649,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,1.4727,EC,HKTW
80737368,90330029,650,2987.709649,SHM BC198N,Non AD shampoo,BC198 N1RP151020L 0.6MB RJ,1.4727,EC,HKTW
80737361,90330029,700,2774.274905,SHM BC198N,Non AD shampoo,BC198 N1RP151020L 0.6MB RJ,1.586,EC,HKTW
80737370,91830918,650,2987.709649,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,1.4727,EC,HKTW
80737371,90374886,650,2987.709649,SHM BC156CF,Climbazole shampoo,BC156c F1RT300112 0.45C 0.40SE REJ,1.4727,EC,HKTW
80737404,90355760,650,2987.709649,SHM BC156CF,Climbazole shampoo,BC156c F1RT300112 0.45C 0.40SE REJ,1.4727,EC,HKTW
80737374,97061578,650,2987.709649,SHM BC198N,Non AD shampoo,BC198 N1RP151008L REJ 0.9% SH EXC 49SYN1,1.4727,EC,HKTW
80741461,90433045,1000,970.9809114,SHM BC162H QRC,Climbazole shampoo,BC162Hs QRc2400 0.45C 0.285SR AL RJ,4.5315,DC,On going
80741460,90438064,1000,970.9809114,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285SB RJ,4.5315,DC,On going
80718079,90432024,310,3040.984173,SHM BC162H VR,Non AD shampoo,BC162VR3000 0.005% Charcoal  0.9CR VS,1.4469,VS,On going
80741480,90438064,170,2855.844746,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285SB RJ,1.5407,DC,On going
80741456,90438064,360,2697.235334,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285SB RJ,1.6313,DC,On going
80747822,96805065,170,5545.05356,COND BC264MD50,Non AD conditioner,BC264 MD50 0.5TAS KTN 0.6 Silkroad Bloom,0.7935,DC,On going
80721979,90148173,930,2088.178065,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,2.1071,HS,GBU
80722017,90261738,930,2088.178065,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,2.1071,HS,GBU
80723412,90261738,80,6068.965517,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.725,HS,FGOI
80720899,91830918,930,2088.178065,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,2.1071,EC,On going
80717307,90291266,400,2427.586207,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.9PR HS,1.8125,HS,On going
80737372,90374886,900,2157.708905,SHM BC156CF,Climbazole shampoo,BC156c F1RT300112 0.45C 0.40SE REJ,2.0392,EC,HKTW
80737373,90355760,900,2157.708905,SHM BC156CF,Climbazole shampoo,BC156c F1RT300112 0.45C 0.40SE REJ,2.0392,EC,HKTW
80737359,90355760,700,2774.274905,SHM BC156CF,Climbazole shampoo,BC156c F1RT300112 0.45C 0.40SE REJ,1.586,EC,HKTW
80737360,90374886,700,2774.274905,SHM BC156CF,Climbazole shampoo,BC156c F1RT300112 0.45C 0.40SE REJ,1.586,EC,HKTW
80737362,91830918,700,2774.274905,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,1.586,EC,HKTW
80737369,91830918,900,2157.708905,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,2.0392,EC,HKTW
80737375,97061578,900,2157.708905,SHM BC198N,Non AD shampoo,BC198 N1RP151008L REJ 0.9% SH EXC 49SYN1,2.0392,EC,HKTW
90412070,90261738,400,28277.63496,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.1556,HS,pack
90463338,90288239,400,28277.63496,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,0.1556,HS,pack
80721324,90288239,1280,1517.136749,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,2.9002,HS,On going
80741473,90428382,170,2855.844746,SHM BC162H QR,Non AD shampoo,BC162Hs QR24048 0.285SR AL RJ,1.5407,DC,On going
80741472,90449271,170,2855.844746,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285SB RJ,1.5407,DC,On going
80737367,90074245,900,2157.708905,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,2.0392,EC,HKTW
80736982,90441514,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,3.3986,EC,On going
80736984,90441514,930,2088.178065,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,2.1071,EC,On going
80741481,90446985,360,2697.235334,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285SB RJ,1.6313,DC,On going
80741462,90449271,360,2697.235334,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285SB RJ,1.6313,DC,On going
80736983,90441514,400,2427.452278,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,1.8126,EC,On going
80721996,90167254,400,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,1.8125,HS,On going
80738395,90450748,200,2427.452278,SHM BC162H QR,Non AD shampoo,BC162Hs QR48143 0.475SW VS,1.8126,VS,On going
80738608,90454761,200,2427.452278,SHM BC162H VR,Non AD shampoo,BC162Hs VR48048 0.523SW VS,1.8126,VS,On going
80741471,90449300,360,2697.235334,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285MC RJ,1.6313,DC,On going
80747821,96805065,360,5237.47173,COND BC264MD50,Non AD conditioner,BC264 MD50 0.5TAS KTN 0.6 Silkroad Bloom,0.8401,DC,On going
80747820,96805062,360,5237.47173,COND BC264MD50,Non AD conditioner,BC264 MD50 1.0TAS KTN 0.6Silkroad Bloom,0.8401,DC,On going
80722012,90261738,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,3.3986,HS,On going
80721989,90088408,200,4855.4403,COND B96,PO conditioner,B96-24 0.25PO 1TAS NaBz 0.5VA HS,0.9062,HS,On going
80741476,90446985,170,2855.844746,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285SB RJ,1.5407,DC,On going
80741478,90428382,360,2697.235334,SHM BC162H QR,Non AD shampoo,BC162Hs QR24048 0.285SR AL RJ,1.6313,DC,On going
80738857,90444843,310,3040.984173,SHM BC89,Clear shampoo,BC89 HXs 0.05XL 0.9SN VS,1.4469,VS,On going
80738859,90444832,310,3132.118451,SHM BC177C,PO shampoo,BC177C G1XJ152000 nil PO 0.9Siri VS,1.4048,VS,On going
80741454,90449300,170,2855.844746,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285MC RJ,1.5407,DC,On going
90493589,90454761,400,28277.63496,SHM BC162H VR,Non AD shampoo,BC162Hs VR48048 0.523SW VS,0.1556,VS,Pack
80721765,90076490,400,2427.452278,SHM BC162H LR,Non AD shampoo,BC162H LR3520 0.5FR Histidine PTN,1.8126,PTN,On going
80721990,90142374,400,4855.4403,COND BC27S109,PO conditioner,BC27 S109-20 0.25PO 0.66PDMS 0.55Vi NaBz,0.9062,HS,On going
80745952,90430053,40,11783.61007,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 1.6TFS 1.7MSW 0.9Siri,0.3734,PTN,On going
80745946,90430053,180,5237.47173,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 1.6TFS 1.7MSW 0.9Siri,0.8401,PTN,On going
80745943,90599946,180,5237.47173,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9RL,0.8401,PTN,On going
80745951,90430053,230,4098.742431,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 1.6TFS 1.7MSW 0.9Siri,1.0735,PTN,On going
80741465,90433045,1180,822.8605625,SHM BC162H QRC,Climbazole shampoo,BC162Hs QRc2400 0.45C 0.285SR AL RJ,5.3472,DC,On going
80745948,90599946,40,11783.61007,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9RL,0.3734,PTN,On going
80745949,90599946,70,6734.006734,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9RL,0.6534,PTN,On going
80747705,90599946,230,4098.742431,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9RL,1.0735,PTN,On going
90400923,90148173,700,16647.74877,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.2643,HS,pack
80717305,90288138,400,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300121 0.5PO 0.75VA HS,1.8125,HS,On going
80717306,90288138,200,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300121 0.5PO 0.75VA HS,1.8125,HS,On going
80741548,90459374,750,1294.650739,SHM BC109 ,Clear shampoo,BC109s P1905X10 0.475FR PN,3.3986,PTN,On going
90405862,90148173,400,28277.63496,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.1556,HS,pack
20106611,90433045,360,32376.74761,SHM BC162H QRC,Climbazole shampoo,BC162Hs QRc2400 0.45C 0.285SR AL RJ,0.1359,DC,Pack
20131790,90438064,360,32376.74761,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285SB RJ,0.1359,DC,Pack
20126362,90438064,750,15531.23897,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285SB RJ,0.2833,DC,Pack
20102742,90433045,750,15531.23897,SHM BC162H QRC,Climbazole shampoo,BC162Hs QRc2400 0.45C 0.285SR AL RJ,0.2833,DC,Pack
80742024,90431210,300,3142.408227,COND BC840M68,Non AD conditioner,BC840M68-25 Nil Sil KTN 0.55SC PN,1.4002,PTN,On going
80742025,90124996,300,3236.722083,SHM BC89,Clear shampoo,BC89 HXs PTN 0.05XL 0.8 SunCit Hist CL,1.3594,PTN,On going
80738611,90450748,400,2427.452278,SHM BC162H QR,Non AD shampoo,BC162Hs QR48143 0.475SW VS,1.8126,VS,On going
80739139,90444829,310,3040.984173,SHM BC177C,PO shampoo,BC177C G1XJ152000 nil PO 0.9LZ VS,1.4469,VS,On going
80721970,90167254,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,2.2657,HS,On going
80738394,90454761,400,2427.452278,SHM BC162H VR,Non AD shampoo,BC162Hs VR48048 0.523SW VS,1.8126,VS,On going
90495601,90444843,500,22622.10797,SHM BC89,Clear shampoo,BC89 HXs 0.05XL 0.9SN VS,0.1945,VS,PACK
80745944,90435008,180,5237.47173,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 4.1TFS 0.75RL PTN,0.8401,PTN,On going
80745945,90421251,180,5237.47173,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 4.5TFS 0.75RL PTN,0.8401,PTN,On going
80747117,96805065,750,1256.927384,COND BC264MD50,Non AD conditioner,BC264 MD50 0.5TAS KTN 0.6 Silkroad Bloom,3.5006,DC,On going
20134259,91792647,400,28277.63496,COND BC840M68,Non AD conditioner,BC840M68-25 4.3TFS KTN 0.8GS PNT,0.1556,PTN,Pack
20108197,90599946,180,62857.14286,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9RL,0.07,PTN,Pack
80751778,91821802,200,2427.452278,SHM BC189T,Non AD shampoo,BC189T A17NKBP20072008G20S08 0.8GS PNT,1.8126,PTN,On going
80744694,90473125,480,2022.895499,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.9MT HS,2.1751,HS,On going
20111158,90438064,170,68535.82555,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285SB RJ,0.0642,DC,Pack
